DateTime,Unnamed: 0,SoilMoisture_0.05m,SoilMoisture_0.1m,SoilMoisture_0.2m,SoilMoisture_0.3m,GWETPROF,PRECTOTCORR,T2M,Water_Absorbed_By_Wheat
2018-09-08,4262,0.1892083333333333,0.265375,0.1555026251646903,0.1778333333333333,0.42,0.02,21.88,0.0
2018-09-09,4263,0.1844166666666666,0.2576666666666666,0.1548138146997929,0.1765833333333333,0.42,1.07,21.51,0.0
2018-09-10,4264,0.1771666666666666,0.2512916666666666,0.1545552391304347,0.1763333333333333,0.42,0.23,21.67,0.0
2018-09-11,4265,0.1668333333333333,0.2430416666666666,0.153873960803689,0.1764166666666666,0.41,0.02,23.32,0.0
2018-09-12,4266,0.1559166666666666,0.2339166666666666,0.1537373550724637,0.1764583333333333,0.41,1.51,21.51,0.0
2018-09-13,4267,0.1500416666666666,0.2266666666666666,0.1529814130434782,0.1760833333333333,0.41,0.58,21.05,0.0
2018-09-14,4268,0.1475,0.2219166666666666,0.152018206521739,0.1759166666666666,0.41,0.02,20.34,0.0
2018-09-15,4269,0.143375,0.2166249999999999,0.1513888949275362,0.1751666666666666,0.41,0.0,20.65,0.0
2018-09-16,4270,0.1372916666666666,0.2109583333333333,0.1508404341853798,0.1749166666666666,0.41,0.02,23.11,0.0
2018-09-17,4271,0.1314583333333333,0.2053749999999999,0.1489474235104669,0.17475,0.41,0.01,22.65,0.0
2018-09-18,4272,0.1272083333333333,0.2006666666666667,0.151242572463768,0.1740416666666666,0.41,0.08,22.01,0.0
2018-09-19,4273,0.1243333333333333,0.19725,0.1522712157809983,0.1730416666666666,0.41,0.07,23.19,0.0
2018-09-20,4274,0.1215416666666666,0.1944583333333333,0.1511607890499194,0.1721666666666666,0.41,0.0,24.33,0.0
2018-09-21,4275,0.1183333333333333,0.1912083333333333,0.1517573608895977,0.1704166666666666,0.41,0.49,21.19,0.0
2018-09-22,4276,0.1165416666666666,0.1891666666666666,0.1517995974235104,0.1685,0.41,0.09,19.69,0.0
2018-09-23,4277,0.115375,0.1877083333333333,0.1534745978260869,0.167375,0.4,1.06,22.75,0.0
2018-09-24,4278,0.1135833333333333,0.18625,0.1529138351954053,0.1668333333333333,0.41,2.34,16.65,0.0
2018-09-25,4279,0.1120416666666666,0.1838333333333333,0.1520203925120772,0.164875,0.41,0.0,15.16,0.0
2018-09-26,4280,0.1122083333333333,0.1838333333333333,0.1512058315217391,0.16425,0.4,0.01,18.48,0.0
2018-09-27,4281,0.1115416666666666,0.1827916666666666,0.1522444245524296,0.1635416666666666,0.4,0.0,19.73,0.0
2018-09-28,4282,0.1108333333333333,0.1823333333333333,0.1557227173913043,0.163375,0.4,0.01,21.25,0.0
2018-09-29,4283,0.109875,0.1814583333333333,0.1511486171497584,0.1630416666666666,0.4,0.26,19.15,0.0
2018-09-30,4284,0.108875,0.1803749999999999,0.1506310833333333,0.162125,0.4,0.02,17.36,0.0
2018-10-01,4285,0.1612295445134575,0.2068747874149659,0.1503183514492753,0.1833824954710144,0.4,0.03,12.82,0.0
2018-10-02,4286,0.103625,0.1752916666666666,0.1500526505016722,0.15825,0.4,0.0,12.33,0.0
2018-10-03,4287,0.1043333333333333,0.1757083333333333,0.149158822463768,0.1575833333333333,0.39,0.0,15.17,0.0
2018-10-04,4288,0.1045833333333333,0.1759166666666666,0.1487168944099378,0.1581666666666666,0.39,0.0,17.12,0.0
2018-10-05,4289,0.1047083333333333,0.1761666666666666,0.1495489285714285,0.1584166666666666,0.39,0.04,18.85,0.0
2018-10-06,4290,0.1045,0.1759166666666666,0.1514965760869565,0.1584583333333333,0.39,12.77,18.81,0.0
2018-10-07,4291,0.1269166666666666,0.1823333333333333,0.1491142091201873,0.1580416666666666,0.41,5.52,12.37,0.0
2018-10-08,4292,0.161,0.1915,0.1586307885763,0.1575,0.41,2.36,12.69,0.0
2018-10-09,4293,0.2265416666666666,0.274875,0.1703642934782608,0.15825,0.42,4.76,16.69,0.0
2018-10-10,4294,0.2462916666666666,0.3132083333333333,0.1769242078392621,0.1630416666666666,0.43,8.75,17.87,0.0
2018-10-11,4295,0.2334583333333333,0.3020833333333333,0.188337518115942,0.18,0.44,0.09,18.46,0.0
2018-10-12,4296,0.2261666666666666,0.2954166666666666,0.185380554347826,0.1934166666666666,0.43,0.05,20.14,0.0
2018-10-13,4297,0.2192083333333333,0.2899166666666666,0.1822211149538866,0.2001666666666667,0.43,2.56,20.39,0.0
2018-10-14,4298,0.2252083333333333,0.2901249999999999,0.1794006884057971,0.2062916666666666,0.44,9.86,19.83,0.0
2018-10-15,4299,0.2702083333333333,0.3282916666666667,0.1769676449275362,0.3378333333333334,0.48,28.4,16.12,0.0
2018-10-16,4300,0.258375,0.3187083333333333,0.1751275905797101,0.3278333333333333,0.48,1.94,15.76,0.0
2018-10-17,4301,0.248375,0.3125416666666666,0.1743616666666666,0.3245,0.48,0.6,16.31,0.0
2018-10-18,4302,0.2603333333333333,0.320125,0.1735515036231883,0.3300416666666667,0.48,4.75,15.82,0.0
2018-10-19,4303,0.2509583333333333,0.3143333333333333,0.1725212994071145,0.3283333333333333,0.49,0.04,17.45,0.0
2018-10-20,4304,0.24425,0.309625,0.1718337306896002,0.322625,0.48,0.09,16.13,0.0
2018-10-21,4305,0.2402083333333333,0.3063333333333333,0.1772518115942028,0.31875,0.48,0.11,14.7,0.0
2018-10-22,4306,0.2353333333333333,0.3030416666666666,0.1841114647215865,0.3154583333333333,0.48,0.11,12.15,0.0
2018-10-23,4307,0.22925,0.2995833333333333,0.1823419980818414,0.3120833333333333,0.48,0.04,11.31,0.0
2018-10-24,4308,0.2235416666666666,0.2962083333333333,0.1813910892815624,0.309125,0.48,0.04,12.42,0.0
2018-10-25,4309,0.2210833333333333,0.293,0.1808678079710144,0.306375,0.48,0.04,12.58,0.0
2018-10-26,4310,0.2195,0.290875,0.1796438443069135,0.3046666666666666,0.48,1.06,11.66,0.0
2018-10-27,4311,0.2735416666666667,0.3204583333333333,0.1786068626482213,0.3240416666666667,0.48,7.22,7.94,0.0
2018-10-28,4312,0.2540833333333333,0.3141666666666666,0.1812979787784678,0.3264166666666667,0.49,2.6,3.94,0.0
2018-10-29,4313,0.2533333333333333,0.3102083333333333,0.1814740253623188,0.3214166666666667,0.49,4.15,3.08,0.0
2018-10-30,4314,0.2655416666666667,0.311375,0.1801037318840579,0.3189583333333333,0.49,0.18,7.75,0.0
2018-10-31,4315,0.2555,0.3081666666666666,0.1812749818840579,0.3169166666666667,0.5,5.49,10.9,0.0
2018-11-01,4316,0.26025,0.3050833333333333,0.1829789130434782,0.3145416666666666,0.5,3.78,9.63,0.0
2018-11-02,4317,0.2582916666666666,0.3037916666666666,0.1910054347826086,0.3127916666666666,0.51,2.57,9.15,0.0
2018-11-03,4318,0.255875,0.3017916666666666,0.1973787121212121,0.3111666666666666,0.51,0.03,7.23,0.0
2018-11-04,4319,0.252875,0.29975,0.1992909057971014,0.3092499999999999,0.51,0.18,10.87,0.0
2018-11-05,4320,0.2570833333333333,0.3026666666666666,0.2110872463768115,0.3107916666666666,0.51,9.37,14.32,0.0
2018-11-06,4321,0.2902083333333333,0.3357083333333333,0.2142108152173913,0.3531249999999999,0.52,2.25,10.55,0.0
2018-11-07,4322,0.279625,0.31875,0.2119460144927535,0.3367916666666666,0.52,2.67,10.43,0.0
2018-11-08,4323,0.2798333333333333,0.3185416666666666,0.2150490942028985,0.329,0.52,0.74,10.27,0.0
2018-11-09,4324,0.2795416666666667,0.3170416666666666,0.2170498188405797,0.32525,0.52,6.0,10.12,0.0
2018-11-10,4325,0.2766666666666666,0.3155833333333333,0.2199733152173912,0.3235833333333333,0.53,0.68,11.48,0.0
2018-11-11,4326,0.2717916666666667,0.3122916666666667,0.229811186061381,0.32125,0.52,0.22,13.56,0.0
2018-11-12,4327,0.2670833333333333,0.309125,0.2291920289855072,0.318625,0.52,0.61,15.62,0.0
2018-11-13,4328,0.2669166666666667,0.3074583333333333,0.2326773007246376,0.317,0.52,2.51,12.61,0.0
2018-11-14,4329,0.2654166666666667,0.3072499999999999,0.2316158333333333,0.3155,0.52,0.06,13.82,0.0
2018-11-15,4330,0.2619583333333333,0.3050416666666666,0.2321699601449275,0.3140833333333333,0.52,0.24,13.98,0.0
2018-11-16,4331,0.25825,0.3027083333333333,0.2296618115942029,0.312375,0.52,0.05,12.73,0.0
2018-11-17,4332,0.2545,0.3,0.2290355579710144,0.3103333333333333,0.52,0.83,10.96,0.0
2018-11-18,4333,0.2500416666666666,0.2970416666666666,0.2289467793880837,0.3080833333333333,0.52,0.65,9.76,0.0
2018-11-19,4334,0.2454166666666666,0.2942499999999999,0.2313236413043478,0.3062083333333333,0.52,0.15,7.17,0.0
2018-11-20,4335,0.2426666666666666,0.2922499999999999,0.2295495619235836,0.3045416666666666,0.52,1.45,5.65,0.0
2018-11-21,4336,0.2405416666666666,0.290375,0.2287412137681159,0.3032083333333333,0.52,0.06,6.0,0.0
2018-11-22,4337,0.2394583333333333,0.2890416666666666,0.2310213949275362,0.3022499999999999,0.52,0.04,8.15,0.0
2018-11-23,4338,0.239375,0.2889166666666666,0.230694402173913,0.3012499999999999,0.52,1.54,7.41,0.0
2018-11-24,4339,0.2371666666666666,0.2871249999999999,0.2342207971014492,0.3005,0.52,0.01,7.6,0.0
2018-11-25,4340,0.2675416666666666,0.2985416666666666,0.2312792210144927,0.2990416666666666,0.53,6.75,6.8,0.0
2018-11-26,4341,0.2827083333333333,0.3178333333333333,0.2405477717391304,0.2995833333333333,0.54,8.0,6.05,0.0
2018-11-27,4342,0.2788333333333333,0.317625,0.2498460688405797,0.301875,0.54,0.04,5.37,0.0
2018-11-28,4343,0.2719166666666667,0.31275,0.2464580072463767,0.3038333333333333,0.54,0.0,8.42,0.0
2018-11-29,4344,0.26625,0.3092083333333333,0.2434784057971014,0.3047083333333333,0.54,0.36,9.51,0.0
2018-11-30,4345,0.2915833333333333,0.3325416666666667,0.2476153804347825,0.3371249999999999,0.55,9.11,8.08,0.0
2018-12-01,4346,0.28075,0.3215,0.2462552717391304,0.3365,0.55,2.27,8.07,0.0
2018-12-02,4347,0.2877916666666666,0.3245,0.2437040398550724,0.3326666666666666,0.55,3.96,10.56,0.0
2018-12-03,4348,0.2803333333333334,0.3196666666666667,0.245991690821256,0.3303333333333333,0.55,1.7,11.05,0.0
2018-12-04,4349,0.2765416666666667,0.3166666666666666,0.2496826992753623,0.327125,0.55,0.19,11.37,0.0
2018-12-05,4350,0.2720833333333333,0.3132083333333333,0.251006920289855,0.3239583333333333,0.55,0.06,11.36,0.0
2018-12-06,4351,0.2685,0.3108333333333333,0.2506916485507246,0.3215,0.55,0.32,10.69,0.0
2018-12-07,4352,0.2673333333333333,0.308625,0.2519008695652173,0.319375,0.55,3.39,9.51,0.0
2018-12-08,4353,0.2811666666666667,0.3144583333333333,0.2579833152173912,0.318125,0.55,0.79,8.97,0.0
2018-12-09,4354,0.2806666666666667,0.3167916666666666,0.257655018115942,0.3180833333333333,0.55,1.91,10.27,0.0
2018-12-10,4355,0.284375,0.3224166666666667,0.2552985869565217,0.3206666666666666,0.55,0.03,6.77,0.0
2018-12-11,4356,0.2754583333333333,0.3163333333333333,0.2547838782051282,0.320625,0.55,0.04,5.17,0.0
2018-12-12,4357,0.2755416666666667,0.3143333333333333,0.2517518115942029,0.3190833333333333,0.55,2.05,5.28,0.0
2018-12-13,4358,0.2923333333333333,0.3270416666666667,0.2500472628458497,0.3272916666666667,0.57,18.93,4.8,0.0
2018-12-14,4359,0.2953333333333333,0.3317083333333333,0.2524568000658761,0.344875,0.59,3.97,5.06,0.0
2018-12-15,4360,0.284375,0.321125,0.2531734683794466,0.333125,0.59,2.25,6.01,0.0
2018-12-16,4361,0.3038333333333333,0.34325,0.2539172167325428,0.3432916666666667,0.6,12.06,8.89,0.0
2018-12-17,4362,0.2967916666666666,0.3440416666666666,0.2570469720496894,0.3522083333333333,0.61,1.43,7.42,0.0
2018-12-18,4363,0.2846666666666667,0.3266666666666666,0.2591917929292929,0.3510416666666666,0.61,0.3,6.08,0.0
2018-12-19,4364,0.2792916666666666,0.3200833333333333,0.2610843115942028,0.3429166666666667,0.61,0.64,7.52,0.0
2018-12-20,4365,0.275,0.3160833333333333,0.263631727602108,0.3338333333333333,0.61,0.19,7.5,0.0
2018-12-21,4366,0.2729583333333333,0.3138333333333333,0.2639332715260016,0.3283333333333333,0.6,0.05,9.06,0.0
2018-12-22,4367,0.272125,0.3122499999999999,0.2625103079710144,0.3252916666666667,0.6,1.12,10.49,0.0
2018-12-23,4368,0.272875,0.312,0.2624674275362318,0.3232916666666667,0.61,0.08,11.0,0.0
2018-12-24,4369,0.27175,0.3112083333333333,0.2616028804347826,0.32175,0.6,0.11,8.86,0.0
2018-12-25,4370,0.2709166666666667,0.3108333333333333,0.2598910869565217,0.3205416666666666,0.6,0.03,7.16,0.0
2018-12-26,4371,0.2675416666666667,0.3085,0.2599429347826086,0.3185,0.6,0.02,5.23,0.0
2018-12-27,4372,0.2645833333333333,0.3064583333333333,0.2629114311594203,0.3167083333333333,0.6,0.05,6.57,0.0
2018-12-28,4373,0.26375,0.305625,0.2627518563512361,0.31525,0.6,0.26,6.0,0.0
2018-12-29,4374,0.26225,0.3043333333333333,0.2628203804347825,0.3145416666666666,0.6,0.01,3.08,0.0
2018-12-30,4375,0.26025,0.3031666666666666,0.2620711956521738,0.313125,0.6,0.01,-0.24,0.0
2018-12-31,4376,0.2590833333333333,0.301875,0.2628549094202898,0.3115416666666666,0.6,0.01,2.08,0.0
2019-01-01,4377,0.2597083333333334,0.301,0.2644333928571428,0.311,0.6,0.09,2.3,0.0
2019-01-02,4378,0.2632083333333333,0.3019583333333333,0.2674121212121212,0.3100833333333333,0.6,0.05,2.14,0.0
2019-01-03,4379,0.261625,0.3019583333333333,0.2648570853462157,0.3093333333333333,0.6,0.0,-0.84,0.0
2019-01-04,4380,0.259375,0.3007916666666666,0.2658879629629629,0.3085416666666666,0.59,0.04,-0.6,0.0
2019-01-05,4381,0.257625,0.3,0.2663300193968672,0.3073333333333333,0.59,0.02,0.34,0.0
2019-01-06,4382,0.2562083333333333,0.299,0.2702481371687893,0.307,0.59,0.01,-0.8,0.0
2019-01-07,4383,0.255375,0.298125,0.2670287679221886,0.3060833333333333,0.59,0.07,0.18,0.0
2019-01-08,4384,0.2552083333333333,0.298,0.2661667499999999,0.3054166666666666,0.59,1.85,2.8,0.0
2019-01-09,4385,0.2674166666666667,0.299875,0.2665790744400527,0.305625,0.59,1.04,2.59,0.0
2019-01-10,4386,0.2635833333333333,0.3009166666666666,0.2711326106025934,0.305,0.59,0.1,-0.27,0.0
2019-01-11,4387,0.2594583333333333,0.2999166666666666,0.2747617783566894,0.3048333333333333,0.59,0.09,-0.49,0.0
2019-01-12,4388,0.2622083333333333,0.299625,0.2750142621870882,0.3041666666666666,0.59,0.44,2.72,0.0
2019-01-13,4389,0.2646666666666666,0.3013333333333333,0.2767410243741765,0.305,0.59,2.2,6.54,0.0
2019-01-14,4390,0.2916666666666667,0.3192083333333333,0.2747489311594203,0.307375,0.6,3.52,7.19,0.0
2019-01-15,4391,0.2860416666666666,0.3254166666666667,0.2750023188405797,0.3234583333333333,0.6,0.08,3.58,0.0
2019-01-16,4392,0.2783333333333334,0.3185416666666666,0.2772680253623188,0.3226666666666666,0.6,0.07,4.01,0.0
2019-01-17,4393,0.28325,0.3189166666666667,0.2803399225955204,0.3211666666666666,0.6,3.56,5.38,0.0
2019-01-18,4394,0.2879166666666666,0.3240833333333333,0.2772955615942029,0.324375,0.6,0.43,3.8,0.0
2019-01-19,4395,0.2806666666666667,0.3196666666666667,0.2753233333333333,0.324125,0.6,0.25,3.8,0.0
2019-01-20,4396,0.2769583333333333,0.31675,0.2797570471014493,0.322875,0.6,2.78,4.31,0.0
2019-01-21,4397,0.2746666666666666,0.3144166666666667,0.2803820652173913,0.321375,0.61,2.12,2.27,0.0
2019-01-22,4398,0.279125,0.3143333333333333,0.2786318675889327,0.3199166666666667,0.61,2.03,1.26,0.0
2019-01-23,4399,0.300125,0.335875,0.2873995652173912,0.3387083333333333,0.62,14.31,2.58,0.0
2019-01-24,4400,0.2862916666666666,0.323875,0.2852633563899868,0.3366666666666666,0.62,0.26,-0.34,0.0
2019-01-25,4401,0.2911666666666666,0.326375,0.2820459486166007,0.333,0.62,2.75,0.91,0.0
2019-01-26,4402,0.2900416666666666,0.326125,0.2816290678524374,0.3337083333333333,0.62,0.83,5.16,0.0
2019-01-27,4403,0.2981666666666666,0.3334166666666667,0.2814596014492753,0.336875,0.63,7.01,5.27,0.0
2019-01-28,4404,0.3022916666666667,0.3392916666666667,0.2806699859264582,0.3464166666666666,0.64,11.14,3.78,0.0
2019-01-29,4405,0.295875,0.33175,0.2817484025032938,0.3444583333333333,0.65,7.26,4.61,0.0
2019-01-30,4406,0.3025,0.3379583333333333,0.2811696734424995,0.3479166666666666,0.66,5.65,3.72,0.0
2019-01-31,4407,0.2966249999999999,0.3315416666666667,0.2802589866051823,0.348,0.67,15.38,5.32,0.0
2019-02-01,4408,0.3135833333333333,0.3487916666666666,0.2790871212121212,0.3519583333333333,0.69,10.85,7.01,0.0
2019-02-02,4409,0.3115833333333333,0.3494583333333332,0.2793111989459815,0.3545,0.7,8.44,2.8,0.0
2019-02-03,4410,0.2948333333333333,0.336625,0.2775130928853754,0.356,0.7,0.63,0.69,0.0
2019-02-04,4411,0.2848333333333333,0.3247083333333333,0.2769541337285902,0.3539583333333333,0.7,3.36,1.67,0.0
2019-02-05,4412,0.3144583333333333,0.3445833333333333,0.280621920289855,0.3550833333333333,0.71,6.32,6.23,0.0
2019-02-06,4413,0.3134583333333333,0.3486666666666666,0.2790826086956521,0.357,0.71,0.4,8.05,0.0
2019-02-07,4414,0.2982916666666667,0.33925,0.2828175724637681,0.3572916666666666,0.71,1.04,7.38,0.0
2019-02-08,4415,0.2897083333333333,0.3278333333333333,0.281319861660079,0.3565416666666667,0.71,0.01,6.87,0.0
2019-02-09,4416,0.2836666666666667,0.321375,0.2795033168642951,0.349875,0.71,0.0,8.92,0.0
2019-02-10,4417,0.2805,0.3182916666666667,0.280694612686972,0.3395416666666667,0.71,1.2,7.61,0.0
2019-02-11,4418,0.2822083333333333,0.317875,0.2791201268115942,0.3327083333333333,0.71,1.11,5.67,0.0
2019-02-12,4419,0.2774583333333333,0.3154583333333333,0.2793515579710144,0.3287083333333333,0.7,0.09,4.13,0.0
2019-02-13,4420,0.2726666666666666,0.312125,0.2780891666666666,0.3255,0.7,0.02,5.33,0.0
2019-02-14,4421,0.2689583333333333,0.3092916666666667,0.2760771903820816,0.3227916666666666,0.7,0.0,7.08,0.0
2019-02-15,4422,0.2647083333333334,0.3065,0.276662269433465,0.3205833333333333,0.7,0.0,7.05,0.0
2019-02-16,4423,0.2612083333333333,0.3040416666666666,0.2732993577075098,0.3185416666666666,0.7,0.0,7.43,0.0
2019-02-17,4424,0.25775,0.3015833333333333,0.2727982048748352,0.3165833333333333,0.7,0.0,7.93,0.0
2019-02-18,4425,0.25425,0.2992499999999999,0.2736202192734801,0.3147916666666666,0.69,0.0,8.33,0.0
2019-02-19,4426,0.2517916666666667,0.2967916666666666,0.2740423748353096,0.3132083333333333,0.69,0.0,7.44,0.0
2019-02-20,4427,0.2484583333333333,0.2939583333333333,0.2727441746659138,0.311625,0.69,0.02,6.83,0.0
2019-02-21,4428,0.2454583333333333,0.29175,0.2736171168203776,0.3098333333333333,0.68,0.0,8.5,0.0
2019-02-22,4429,0.2412916666666666,0.2889166666666666,0.2738019191919191,0.3085,0.68,0.0,9.83,0.0
2019-02-23,4430,0.234125,0.2857916666666666,0.2710898880105402,0.306625,0.68,0.0,10.47,0.0
2019-02-24,4431,0.227875,0.2829583333333333,0.271314907773386,0.3052499999999999,0.67,0.0,9.85,0.0
2019-02-25,4432,0.2229166666666666,0.28025,0.2703395833333333,0.3035833333333333,0.67,0.02,9.08,0.0
2019-02-26,4433,0.2183333333333333,0.2777916666666667,0.2734652597402597,0.302375,0.67,0.02,10.57,0.0
2019-02-27,4434,0.2122499999999999,0.2742916666666666,0.2742689006432612,0.300625,0.66,0.0,13.94,0.0
2019-02-28,4435,0.2047916666666666,0.2704583333333333,0.2741887779973649,0.2992083333333333,0.66,0.0,9.82,0.0
2019-03-01,4436,0.1995416666666667,0.2670416666666667,0.2723889822134387,0.2974166666666666,0.66,0.03,9.37,0.0
2019-03-02,4437,0.1952083333333333,0.263875,0.2721994071146245,0.2962916666666667,0.66,0.12,9.23,0.0
2019-03-03,4438,0.190375,0.260625,0.274571920289855,0.2945416666666666,0.66,0.0,10.96,0.0
2019-03-04,4439,0.1859166666666666,0.257625,0.2789053689064558,0.2931666666666666,0.65,0.38,9.01,0.0
2019-03-05,4440,0.182625,0.2547916666666667,0.2815588109354414,0.2917083333333333,0.65,0.0,9.65,0.0
2019-03-06,4441,0.1778333333333333,0.2514583333333333,0.2781956686429512,0.2905,0.65,2.05,10.18,0.0
2019-03-07,4442,0.1728333333333333,0.248,0.2761894433465085,0.2886249999999999,0.65,0.93,8.89,0.0
2019-03-08,4443,0.1677916666666666,0.24425,0.2809587121212121,0.28675,0.65,0.82,7.28,0.0
2019-03-09,4444,0.1657083333333333,0.242125,0.2778338932806324,0.2854166666666666,0.65,0.19,9.21,0.0
2019-03-10,4445,0.1651666666666666,0.2410416666666666,0.2736802584670231,0.285,0.64,0.9,10.98,0.0
2019-03-11,4446,0.1664583333333333,0.2399583333333333,0.27112279314888,0.2845416666666666,0.64,0.09,7.94,0.0
2019-03-12,4447,0.1657916666666666,0.2382083333333333,0.2701089262187088,0.282125,0.64,1.08,8.69,0.0
2019-03-13,4448,0.1942083333333333,0.2374166666666666,0.2701632081686429,0.281,0.64,5.0,7.22,0.0
2019-03-14,4449,0.2295,0.2386249999999999,0.2686422101449275,0.281,0.64,1.96,7.6,0.0
2019-03-15,4450,0.2227916666666667,0.24075,0.267867109833513,0.28025,0.64,0.37,9.15,0.0
2019-03-16,4451,0.2139166666666666,0.241375,0.2719904659240627,0.2794583333333333,0.64,0.02,10.73,0.0
2019-03-17,4452,0.2038333333333333,0.2385,0.2707988636363636,0.279,0.64,0.93,8.33,0.0
2019-03-18,4453,0.1951666666666666,0.2351666666666666,0.2710629611330697,0.2775833333333333,0.63,1.74,6.7,0.0
2019-03-19,4454,0.19575,0.2352083333333333,0.2690283596837944,0.2769166666666667,0.63,2.21,6.73,0.0
2019-03-20,4455,0.1995833333333333,0.2409583333333333,0.2685206357048748,0.2755416666666667,0.63,0.0,5.84,0.0
2019-03-21,4456,0.1936666666666666,0.2437916666666666,0.2656760210803689,0.2744583333333333,0.63,0.0,8.33,0.0
2019-03-22,4457,0.1858333333333333,0.2432916666666666,0.2662856225296442,0.2732916666666666,0.62,0.0,11.4,0.0
2019-03-23,4458,0.1772083333333333,0.2416666666666666,0.2638848649538867,0.271875,0.62,0.03,12.87,0.0
2019-03-24,4459,0.1665416666666666,0.2379583333333333,0.2641763998682476,0.269875,0.62,0.02,13.07,0.0
2019-03-25,4460,0.1571666666666666,0.233,0.2731024382844462,0.266625,0.61,0.01,8.52,0.0
2019-03-26,4461,0.1517916666666666,0.2275416666666666,0.2722248258987389,0.2629166666666667,0.61,0.0,6.35,0.0
2019-03-27,4462,0.1472083333333333,0.223125,0.2706416753345815,0.2591666666666667,0.6,0.0,7.31,0.0
2019-03-28,4463,0.14375,0.2197083333333333,0.2687584321475625,0.2555833333333333,0.6,0.0,9.15,0.0
2019-03-29,4464,0.1403333333333333,0.2158333333333333,0.2672189259192717,0.2519583333333333,0.59,0.02,10.12,0.0
2019-03-30,4465,0.1375833333333333,0.2125,0.2689453557312253,0.2475833333333333,0.59,0.0,9.92,0.0
2019-03-31,4466,0.135875,0.2100416666666666,0.2671464307102646,0.24325,0.59,0.01,10.44,0.0
2019-04-01,4467,0.1352916666666666,0.2083749999999999,0.2684085144927536,0.2395416666666666,0.59,1.07,11.16,0.0
2019-04-02,4468,0.1695,0.2067916666666666,0.2684375988142292,0.2366249999999999,0.59,6.7,10.38,0.0
2019-04-03,4469,0.2639583333333333,0.2688333333333333,0.2680709156785243,0.2362916666666666,0.6,14.09,6.44,0.0
2019-04-04,4470,0.2621666666666666,0.3079166666666666,0.2729366930171278,0.2351666666666666,0.61,1.83,5.25,0.0
2019-04-05,4471,0.2479583333333333,0.2972083333333333,0.2743244071146244,0.235125,0.6,1.31,9.37,0.0
2019-04-06,4472,0.250875,0.2909583333333333,0.2723184617918313,0.23625,0.61,8.88,7.55,0.0
2019-04-07,4473,0.2499583333333333,0.2906666666666666,0.271728409090909,0.2365833333333333,0.61,2.77,7.24,0.0
2019-04-08,4474,0.24175,0.2876249999999999,0.273888115942029,0.2371666666666666,0.61,1.2,9.29,0.0
2019-04-09,4475,0.235625,0.2827916666666666,0.2700826086956521,0.2382916666666666,0.61,2.22,9.83,0.0
2019-04-10,4476,0.2367083333333333,0.2800833333333333,0.2666865777338603,0.2388333333333333,0.61,2.26,10.07,0.0
2019-04-11,4477,0.2902083333333333,0.327625,0.2684683135704875,0.2449583333333333,0.61,3.51,9.13,0.0
2019-04-12,4478,0.2743333333333334,0.321125,0.2709581733483907,0.3156666666666667,0.61,0.15,9.04,0.0
2019-04-13,4479,0.2569583333333333,0.3085416666666666,0.2717844008264463,0.3088333333333333,0.61,0.0,8.87,0.0
2019-04-14,4480,0.2422916666666666,0.3003333333333333,0.2694685,0.3009583333333333,0.6,0.07,9.05,0.0
2019-04-15,4481,0.2310833333333333,0.2934583333333333,0.26664125,0.2942916666666667,0.6,7.53,10.04,0.0
2019-04-16,4482,0.2674166666666667,0.3,0.2677181748838499,0.289875,0.61,2.58,12.05,0.0
2019-04-17,4483,0.2620833333333333,0.3042916666666667,0.263875,0.2871666666666666,0.6,0.02,12.63,0.0
2019-04-18,4484,0.2510416666666666,0.29875,0.2619591633728589,0.2841666666666666,0.59,0.02,13.01,0.0
2019-04-19,4485,0.2388333333333333,0.2915416666666666,0.2628433690451425,0.2808333333333333,0.59,0.0,14.19,0.0
2019-04-20,4486,0.2239166666666666,0.2829166666666666,0.2651671277997364,0.2761666666666666,0.59,0.15,13.77,0.0
2019-04-21,4487,0.2145416666666666,0.2757083333333334,0.2657025077853635,0.272875,0.58,1.63,12.6,0.0
2019-04-22,4488,0.2092916666666666,0.2731666666666667,0.2622036890645586,0.2702916666666666,0.58,0.74,14.21,0.0
2019-04-23,4489,0.201125,0.271625,0.2611603919631093,0.2671666666666667,0.58,5.01,13.8,0.0
2019-04-24,4490,0.2662083333333333,0.3037916666666667,0.2662000329380763,0.2647916666666667,0.58,3.84,13.96,0.0
2019-04-25,4491,0.2527083333333333,0.2998333333333333,0.2666770652173913,0.262125,0.58,6.49,14.16,0.0
2019-04-26,4492,0.2619565217391304,0.2962608695652174,0.2663336627140975,0.261,0.58,4.53,10.3,0.0
2019-04-27,4493,0.2729166666666667,0.3085,0.2671419361600191,0.2597916666666667,0.58,0.86,10.44,0.0
2019-04-28,4494,0.25675,0.3019166666666666,0.2631219155844155,0.2585,0.58,0.01,10.57,0.0
2019-04-29,4495,0.2430416666666666,0.2945,0.2600845685111989,0.25675,0.57,0.02,11.77,0.0
2019-04-30,4496,0.2269583333333333,0.2855833333333333,0.2591669372294372,0.2549166666666667,0.57,0.01,12.48,0.0
2019-05-01,4497,0.2095416666666666,0.275,0.2592809617918313,0.2515,0.56,0.66,14.94,0.0
2019-05-02,4498,0.2125833333333333,0.2675833333333333,0.2636945652173912,0.25,0.55,1.88,13.89,0.0
2019-05-03,4499,0.2267083333333333,0.2649583333333333,0.2660348978919631,0.2487083333333333,0.55,3.5,10.56,0.0
